,crypto_address,crypto_name,flagging_reason
8948,ltc1qvjhvkxtk8tp39mcg94agcwl9c6s2vc2pd5t9y4,Litecoin,Sextortion Scam
8949,ltc1q6a3pghrm58zeg559tnkc4f48j9ffl9z4ny2xgt,Litecoin,Sextortion Scam
8950,MM4bVEjFvmzuypwJzji9h4yGHMBZpQATY7,Litecoin,Impersonation Scam
8951,ltc1qqja4nsq35u0suwl7y42tw8gv0kgxqkwhc60lgv,Litecoin,Sextortion Scam
8952,ltc1qk6krv9np6r80uc8k2h4e3f5euj44gkvnpkgxv6,Litecoin,Sextortion Scam
8953,ltc1qe27cawdau34z7exy36xe43dd3dq0x9npdt2mzv,Litecoin,Sextortion Scam
8954,ltc1qk3mlyt0cjew24dvvw8d7nt9fat7wklkkc5hzak,Litecoin,Sextortion Scam
8955,ltc1qrkpvv8wzta8gt2rp7vgu86x4j96rruffzhhhg8,Litecoin,Blackmail Scam
8956,ltc1qazutgkmmakkyu7n0905az3lvgqvjmau7hvhydw,Litecoin,Fake Returns Scam
8957,ltc1q08p40zj6jss3pqwysxyhc8fvltnxzn8amdspj9,Litecoin,Sextortion Scam
8958,ltc1qc2s8fde4t4kl9wkla4qax7y9n4mzcxf3gtkpsx,Litecoin,Sextortion Scam
8959,ltc1qtaxsyn0k4g7g27v2lt2la38a5fehptssm5p4jm,Litecoin,Sextortion Scam
8960,LgPQGUWhhxg7kexsRsveccp6iy5ZPk7Pb1,Litecoin,Hack
8961,ltc1qz3ny2282x6apy0jv8a979d57gw6elhfl03su9e,Litecoin,Sextortion Scam
8962,ltc1qke8tdrp9dluw5v3k9fllvuj76fz5wr6l4nevvd,Litecoin,Sextortion Scam
8963,ltc1qxzqkqfh86gq0z2tj65fdc3a9uyl3cum23yyfcc,Litecoin,Sextortion Scam
8964,ltc1qtx7t8ljc9wa8f3x852n2qt520h62qs08h0kz9y,Litecoin,Blackmail Scam
8965,ltc1q8pvlwrzvwna6hcnpnt895un5fsvkg3pcjgqxgt,Litecoin,Sextortion Scam
8966,ltc1ql4kl38wc4ynrjcq7p8egmmwmeadx0pcyk8zxkq,Litecoin,Sextortion Scam
8967,ltc1qeym3k4hwjqw2tnq27mk4224xc3x2tgk8nu2lqy,Litecoin,Sextortion Scam
8968,ltc1qxz8mfxt03tqgx0f6xyq23cycu23p9xy4ytsfju,Litecoin,Sextortion Scam
8969,ltc1qaz8x8v6mzqpthkuf3xq8thlqg04a7gw95gcwxv,Litecoin,Sextortion Scam
8970,ltc1q0ehyvajf4dj5pkc8080ra0dxve0sf9gsmxgqm2,Litecoin,Sextortion Scam
8971,MQad88UVmRD4yEcgegYUYcoLp6GBXnaSm4,Litecoin,Other
8972,ltc1q0ngc5jc0fwnkwykpwe4muaczychnxcwj44llq9,Litecoin,Sextortion Scam
8973,ltc1qzd76akksmr720dussnf97yda3gapmsrfj874rd,Litecoin,Sextortion Scam
8974,ltc1q30yqt3tszztua22tpfsl0duhqvewh5eaacv6dq,Litecoin,Sextortion Scam
8975,ltc1qfkrgms3fhzd4stcx5a08wt0zuq47m0jkcv3cuw,Litecoin,Sextortion Scam
8976,ltc1qfclvjjvdtmmla49na6p0ee4eqzfsk4z3rryk75,Litecoin,Sextortion Scam
8977,ltc1qqfxqjervz5e2hu94mkxgp3ewchp8ge8zyj6ulw,Litecoin,Sextortion Scam
8978,ltc1q3rzzlhtruhvvks8rp5khf9fzk7vr3ckds0n8ff,Litecoin,Sextortion Scam
8979,ltc1q5z2kdwmj7606r8e6wkh2gpjz5dngu86nqxxqk9,Litecoin,Sextortion Scam
8980,ltc1qcpjxkk2pr6337yh2hcdc0hzn8ewsnt535rhgk6,Litecoin,Sextortion Scam
8981,ltc1qr8dvyuj6xqnfejehzfuwdlspd2ppdtldg35yte,Litecoin,Sextortion Scam
8982,ltc1qjztqnjfdg0tn9ux9hy4ary0add9yx6l95tp9aj,Litecoin,Sextortion Scam
8983,ltc1q0h0va8m6z8k5gweh778fldm689k5a0nt29xfwm,Litecoin,Sextortion Scam
8984,LXCVoCPuSgijxSwRx6opMGbUuRN76qWDEU,Litecoin,Donation Impersonation Scam
8985,LPmbaYrF3g2eYCPz4vMDHPTYswCKFrAx9D,Litecoin,Contract Exploit Scam
8986,ltc1qyztf2eu3cjym5qaqaxkaerl6hqcj936wfp4nq4,Litecoin,Fake Returns Scam
8987,ltc1qxr739ry07lwa8e5n228zh33adew77ljd5qawuy,Litecoin,Sextortion Scam
8988,ltc1q295v4mxj54mu2rxwech3hfwhtf87n327jsfjwl,Litecoin,Sextortion Scam
8989,ltc1qjlmcry0apcm0mwkdf4gk5lnve7fs8r96jkc048,Litecoin,Sextortion Scam
8990,ltc1q3rpzy4rh4ksgkdvxqc0p5wejjsat6tgvrp46dg,Litecoin,Sextortion Scam
8991,ltc1qdcvjxyq5sj5w849pmt5kav7pzj3jnxx4pgnq2l,Litecoin,Sextortion Scam
8992,ltc1qem9cf20mmzn4zkrcfgmaljum6z5flwncdlktyf,Litecoin,Sextortion Scam
8993,ltc1q37jql3l5mpkxvm09rsyq3a505jmz7022xwzl3u,Litecoin,Sextortion Scam
8994,LSsNNMc2SQm9gXrruCnBLuv9XvR2tRwWkc,Litecoin,Ransomware
8995,ltc1q2znmflpfxk5muxd7904nvdkcjxlwn2j3ztx69u,Litecoin,Sextortion Scam
8996,ltc1qaryyn2duzgs5x2kr57d2vza2tjzuafrsut8d28,Litecoin,Sextortion Scam
8997,ltc1q2s7w3sr8dwqvy0xsq64dh6nnklrmj58t3u9awf,Litecoin,Sextortion Scam
8998,ltc1q3ksflv2c0aakvde2c93djwtlad46kurjml4teh,Litecoin,Sextortion Scam
8999,ltc1qgsgyz555qn4jd0kg74xpzv98uzv5fyz68vpev8,Litecoin,Sextortion Scam
9000,ltc1qydrartnn5ewglxt0rdtf9z85unyenwkvdrr8eh,Litecoin,Sextortion Scam
9001,ltc1qldf0fsdqpcrd93gvczlc0y0m5vxesmk5ssc89p,Litecoin,Sextortion Scam
9002,ltc1qu9q582zdhx37egvhk9jq2l9yzzvpt77alewy6l,Litecoin,Sextortion Scam
9003,ltc1qek0d8mvrej647gaskun3tl3jsdyhkg55232ykq,Litecoin,Impersonation Scam
9004,ltc1qptd9zsavmhy0hqzwvlngqq5s002gpclfw8fhnt,Litecoin,Sextortion Scam
9005,ltc1qgrzygmev2wzehh0hu44nqssr2m3avrpaggqwq2,Litecoin,Sextortion Scam
9006,ltc1q48q3ylu50nhexsqlj6msyl8pfu3xmgf7jq35aq,Litecoin,Sextortion Scam
9007,ltc1qm4efd62tea87r4dgnf0cx332gf0mxwacw9ch6d,Litecoin,Sextortion Scam
9008,ltc1q8k82zmjwzgeulcc53crhrs48dpgdqt4mvlxr4m,Litecoin,Sextortion Scam
9009,ltc1qmseht89srf0j62cu7r7z3dwq5pvsqcxnp5kk4l,Litecoin,Sextortion Scam
9010,ltc1qs62zq9mmawunqrsramy0xu46z8uj6l0x5vekv2,Litecoin,Sextortion Scam
9011,ltc1qt6jqswx9stkghlpj60pxdyv9ktrz2n0wn9sxpk,Litecoin,Sextortion Scam
9012,ltc1qxhz08zf8z060r6fh4vtcygnqmha63h3jt3tke0,Litecoin,Sextortion Scam
9013,ltc1qmyrw2fl5d68dkdp0w46v80dll9q66glxkpu06z,Litecoin,Sextortion Scam
9014,ltc1qvd57n4007ztkfk462z0dz6jrsqgj7u92rlyss7,Litecoin,Sextortion Scam
9015,ltc1qyf2p325vrg0zlj0x7rk05m60xm7nzef98lqxv7,Litecoin,Sextortion Scam
9016,ltc1q3xxsryn8tx6alvztgur66f92pfp2e03dal9mxe,Litecoin,Sextortion Scam
9017,ltc1qml5zlmdshwvxjk6k7h6aqqu82hs42w2ut5ugzc,Litecoin,Sextortion Scam
9018,ltc1q9nfkc39h965ugxhqf6nw2d3sna8773dcpy6cyn,Litecoin,Sextortion Scam
9019,ltc1qw828fc04yus8yeex9shc0qgzrwusmlvg3ugula,Litecoin,Sextortion Scam
9020,LNxYUE4eCcbC4tEB1qax9qfcxS9uXsvwnk,Litecoin,Fake Returns Scam
9021,ltc1q2vnx88lwzmflxmwu098mvnfwu6gnsws9ua4gzu,Litecoin,Sextortion Scam
9022,ltc1q6algf98zvmd80p85ssuqfyj472k3zf4wwp96cy,Litecoin,Blackmail Scam
9023,ltc1qrqpc927d6rj3l3ajd5p5umzpn6vyg37kw2ysaw,Litecoin,Sextortion Scam
9024,ltc1qhjx6jm6u2p58w3mm25qst80ahadcsxnac6qw3m,Litecoin,Sextortion Scam
9025,LZrC1SgcJ3bYyEjZL3BDYH8DeNY8fi6SPd,Litecoin,Fake Returns Scam
9026,ltc1qx523ea4u2fyg27l9j7p5ddjrvtseyk6mpl7tac,Litecoin,Sextortion Scam
9027,LhduTCgaMHQKmupWDJhqEYfsb9nownhfHx,Litecoin,Other
9028,ltc1qtjej00dhcw444lmwnqqxyyt2g7ge4ppzusd6fg,Litecoin,Sextortion Scam
9029,ltc1qe60040wdz26da2u964xcwksw7hgjsavrqfg07u,Litecoin,Sextortion Scam
9030,ltc1qtmcvcphhwjfhuawtuha06knszemck6xwyg73er,Litecoin,Sextortion Scam
9031,ltc1qc6ps7mghrwlj0det5e4v5d9tt0d5luyau6cqed,Litecoin,Sextortion Scam
9032,ltc1qx9etta0asu7u7x52rjnse5wu5mylvp0e03kpc9,Litecoin,Sextortion Scam
9033,ltc1quhgaumpctc9uqup4fu23sp3wnzel44c9cwjf5e,Litecoin,Sextortion Scam
9034,ltc1q9kaxc5t0tawu0cwjs95853uclcetmdrxrgupj7,Litecoin,Sextortion Scam
9035,ltc1q96fzm7srvwqdstphc7qhk3d8yrr9tuey6z0ezx,Litecoin,Sextortion Scam
9036,ltc1q3lznm8y74jvf2rhzshne70jnzytyxzv8xlffd8,Litecoin,Sextortion Scam
9037,ltc1q87w22luvnql255u6d7lpzguyxn8tcawefzlqh5,Litecoin,Sextortion Scam
9038,ltc1q0pgcgrkrvhdtcn6mftzae87pjutmarcjuqzqja,Litecoin,Sextortion Scam
9039,LLX5E3Gby62XCFBpbj44Nfh4G9rXnx3vr4,Litecoin,Other
9040,ltc1q0csf634ws0wsqz8hfagagd2xrzv3cw7wdz6xyf,Litecoin,Sextortion Scam
9041,ltc1qwtgdvsccgpw4re3jz8n4aeuqphd5v3frtmcgmr,Litecoin,Sextortion Scam
9042,ltc1qz6ycxqk6hhcrr2xduw8g375sa7n9wgf5eh5k8x,Litecoin,Sextortion Scam
9043,ltc1qpr2ff8zzaklqwtc4r8dj03hgjrawpmpczx9ewz,Litecoin,Sextortion Scam
9044,ltc1qhv765ptm9culwmp98hwkes62htpp5hqqly75k8,Litecoin,Sextortion Scam
9045,ltc1qn5khw90rhrwm86y7w94wwhzz4yx4ax4745swwz,Litecoin,Sextortion Scam
9046,ltc1qwprfgpm5x7utnunv9cwfvye94vcv3r8s5ftdah,Litecoin,Sextortion Scam
9047,ltc1qqzzdcypdg3qku3ltxpe22zgnjursw5fg4v5e5h,Litecoin,Sextortion Scam
9048,ltc1q04tgdr2zcyaeg2gv98ldrmrt6f35jstwtphcaa,Litecoin,Sextortion Scam
9049,ltc1q3kfk22f68ghwpdjc9nqp6lchnuz8avtuv2cpcj,Litecoin,Sextortion Scam
9050,ltc1qq37kahk6qa7easu8vn6sxc9wd69y7v59hvxvl3,Litecoin,Sextortion Scam
9051,ltc1qm5ffk6gkdsype3sf2cfgcw429ckxms4ufxa6x6,Litecoin,Sextortion Scam
9052,ltc1qz7j5tmg6mh8klvsugwscyjrl3nk8decefcd557,Litecoin,Sextortion Scam
9053,ltc1q6cyzdulx8aqvx7ylx77cxadw0q3aey7ev6zu5s,Litecoin,Sextortion Scam
9054,ltc1qwl3qa084657yceduuyupzxajve8qsawwku9teu,Litecoin,Sextortion Scam
9055,ltc1qrnah20wkkj4nr06mlppkhej0g8jl8pykw3stnr,Litecoin,Sextortion Scam
9056,ltc1q8y292tzqvnm32nl3qa7knrt6ckt0dnsrq6l7ce,Litecoin,Sextortion Scam
9057,ltc1qvjsn3u6nctvvr6aek0d6mafxxqzmj4qnaxmmem,Litecoin,Sextortion Scam
9058,ltc1qm2quqye9fzpsklzpd7x3vxqe3agsc5ej9ymt0k,Litecoin,Sextortion Scam
9059,ltc1qavn67uld3vm9c7q3890auaq08pcla5agd2q5em,Litecoin,Sextortion Scam
9060,ltc1qtf5p8ypx4srlptyqal6mgwmj8356pe0v0epg80,Litecoin,Sextortion Scam
9061,ltc1qedpvy482966j0pj32l8d8ceudq5rw0ggtrgejf,Litecoin,Sextortion Scam
9062,ltc1qk2qg84uq0mvyf7838e0xsydtv3d85dmqk6g038,Litecoin,Impersonation Scam
9063,ltc1qf52mmdymhydt9gfav6dhfuvyl77f40uxk8gl5e,Litecoin,Sextortion Scam
9064,ltc1qxrt7f4hclz5ank0p4sxrpydqml5l78lkw0ywml,Litecoin,Sextortion Scam
9065,ltc1q4hlz4up0fn9a2x84jr8g2cta5pf8uetkfvstcm,Litecoin,Sextortion Scam
9066,ltc1q0hj2p3fly26hw2p6r54p0retv59q49t93qp9ky,Litecoin,Sextortion Scam
9067,ltc1qxy75xgqcaxxrn9tv3ufeg0xc4n6u8hhqw8hvmr,Litecoin,Sextortion Scam
9068,LULgar8WqtnXSN1RZHpR3oUjuVqKokLM5w,Litecoin,Impersonation Scam
9069,ltc1qx2x9r9ulqhjvnklncgzyp80ckfn57cr35gruks,Litecoin,Sextortion Scam
9070,ltc1qutppjfqrhmgvjrf97n7q37z38fwvfc7tadkkv5,Litecoin,Sextortion Scam
9071,ltc1qvmgxv0tumak0l4msnpxvz9dzarfd70lvr76rc0,Litecoin,Sextortion Scam
9072,ltc1qvzk8clkek7dwc3xs6g0xyxs0703qj2f04la2m4,Litecoin,Sextortion Scam
9073,ltc1q04jdn2m4l6r7emvvx5gp5cej3taf293u37qz7f,Litecoin,Sextortion Scam
9074,ltc1q5e2rnx6an8u3v6zspc3dthqravttvp2h9gtjs7,Litecoin,Sextortion Scam
9075,LeBGHE29gwCmujwfBsyEHd5gn65dTer1R3,Litecoin,Fake Returns Scam
9076,ltc1qjrw0uqzrfwwwr8jh7zjmuhcnsrefuqg657gdql,Litecoin,Sextortion Scam
9077,LN6RFwwfz85KH5nDAR7RetMA2eRjB7arY5,Litecoin,Impersonation Scam
9078,ltc1q63kcu5ju2p0haewes5u9z7hkwv5lgl292u8vfp,Litecoin,Sextortion Scam
9079,ltc1qxdsd7jj6ws7q37aecnq8rrz855um9k6sphkkcr,Litecoin,Sextortion Scam
9080,ltc1qfmr8844z80mp6xf5h9uslleumdfd5sq02lyjfd,Litecoin,Sextortion Scam
9081,LecBz5uWLaQhoqu1vcDjSxm8yc6fMuaaKc,Litecoin,Ransomware
9082,0x409Db2144EB946789A258a6bA1D5bFe73e11A187,Polygon,Contract Exploit Scam
9083,0xa39b14f57087aa5f16b941e5ec182b84a5432aa7,Polygon,Phishing Scam
9084,0x0364c8dbde082372e8d6a6137b45613dd0f8138a,Polygon,Phishing Scam
9085,0x0b91b07beb67333225a5ba0259d55aee10e3a578,Polygon,Phishing Scam
9086,0x0f1F7C743217DA3a9754e24062281E8F212636CB,Polygon,Hack
9087,0x0c6c1189436e770a0dfb0389e16d09b7ec7e0225,Polygon,Phishing Scam
9088,0x836b66bd36f0ce1b3d6f788b0675ef2913ba9b0e,Polygon,Phishing Scam
9089,0x00006DEAcd9ad19dB3d81F8410EA2B45eA570000,Polygon,Contract Exploit Scam
9090,0x1D25c827AbD466387BDA00b429fE728627D6EEE6,Polygon,Fake Project Scam
9091,0x9fA7bB759641FCd37fe4aE41f725e0f653f2C726,Polygon,NFT Airdrop Scam
9092,0x7bD1ed3aDF588A89c392c5c424583C0FfFfCe145,Polygon,Other
9093,0xB55D35Be7b2c886C4d35cD5B5A7D93404bBB9322,Polygon,Other
9094,0xA38033eaE3062A7E80e4B62225DeFd4fb1F9C134,Polygon,Phishing Scam
9095,0x232528c113c2666C604a4e9A3aA9458644B18550,Polygon,Hack
9096,0x5406f8abf7ea30eadd4702774e27a172aca82ce6,Polygon,Hack
9097,0xd0f3121a190d85de0ab6131f2bcecdbfcfb38891,Polygon,Phishing Scam
9098,0xcbf4ab00b6aa19b4d5d29c7c3508b393a1c01fe3,Polygon,Phishing Scam
9099,0x1B0840519a581f3779D0a10B77593d6D3894a76a,Polygon,Phishing Scam
9100,0x8fe2251b6cdb0aff85d7cdb6a225d57d23b100de,Polygon,Donation Impersonation Scam
9101,0x0000db5c8B030ae20308ac975898E09741e70000,Polygon,SIM Swap Scam
9102,0x239C250570f2f870AdFDa9bC7F5a105f1EFA7f04,Polygon,Hack
9103,0x1A21fCA753B46964D3900511AE434d1beEfbE3b9,Polygon,Contract Exploit Scam
9104,0xC85bD704E4df4BC660ce19CED038dBa926FE5F13,Polygon,Contract Exploit Scam
9105,0x67E5Ae3E1Ad16D4c020DB518f2A9943D4F73d6eF,Polygon,Contract Exploit Scam
9106,0xf56d4380594624c6bdd9ee58d6060f4310733285,Polygon,Phishing Scam
9107,0x8ae127d224094cb1b27e1b28a472e588cbcc7620,Polygon,Phishing Scam
9108,0xd6f410232C3E391a3f9B8eDdC231a462DD61815d,Polygon,Impersonation Scam
9109,0x43f050aa64ec4f1b5a6f431c5313bf0cb3e58312,Polygon,Hack
9110,0x2cAe0daaCdCE1aE5D1cdC6D9F14d834d5C8FFEA5,Polygon,Phishing Scam
9111,0x418e0c2b9980c8aCC3e57d1179F76B588e5F9402,Polygon,Phishing Scam
9112,0x2744861accb5bd435017c1cfee789b6ebab42082,Polygon,Phishing Scam
9113,0x9699db78882215541d909fE58cBacF40cBC3bcF5,Polygon,Impersonation Scam
9114,0x6a1DcdEE97d82C350AD60e2B5c592e0F2630206d,Polygon,NFT Airdrop Scam
9115,0x9858b922b8d0326d8fe896ac1dac3eb67e1abe4b,Polygon,Phishing Scam
9116,0x5d02212E5A19db3931627e590988e095407925aF,Polygon,Hack
9117,0x65a512424492cd905216041719f3f67cd271f4a7,Polygon,Impersonation Scam
9118,0xe82279dcb3353acae0e882be9942091c3e9cb5bb,Polygon,Other
9119,0x660138ae1911cb0611274dd35907af93147fbabf,Polygon,Phishing Scam
9120,0xC3573bE23Db7C20Ba24907D54123bAe0e45A8fAB,Polygon,Phishing Scam
9121,0xA175c674d8B01a00442E9d5f3234a9D7d493dbD3,Polygon,Phishing Scam
9122,0x81067076dcb7d3168ccf7036117b9d72051205e2,Polygon,Phishing Scam
9123,0x4075e7138ef46562b24b6e36338138b57182d206,Polygon,Impersonation Scam
9124,0x5146f1c1ddc2ab98e8679287a26003ba6ebc9c2f,Polygon,Phishing Scam
9125,0xEf97a0E8D53ECBd13825C2A6Daf4a2DEe49694B1,Polygon,Hack
9126,0x32D5012520A72a535359738bC0062C26D689093B,Polygon,Phishing Scam
9127,0x47984509d3b0175ccf2d17a92ff7c26e82240987,Polygon,Hack
9128,0x0c985e669ea6F5E29331671c36ab078bdAe34c16,Polygon,Impersonation Scam
9129,0xB8c77482e45F1F44dE1745F52C74426C631bDD52,Polygon,Hack
9130,0x3632dcb0a6ab2075223c8a9aa0b621b34d07fa8b,Polygon,Phishing Scam
9131,0x1408f84a8f44ef9379b67bbc7f6edfecd6906f61,Polygon,Hack
9132,0x675312FcD1c8aCF524Ccb7Db2Fb907cB5c7769aF,Polygon,Hack
9133,0xDb6b260816eEA77e7cC468F8728D1f2737CdA0c8,Polygon,Phishing Scam
9134,0xc9ae73653C4466215fED810509b394e3008E1271,Polygon,Phishing Scam
9135,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,Polygon,Phishing Scam
9136,0x2CCbB61ebB644766a2F05CB6ccb7D78BB5561Bee,Polygon,Phishing Scam
9137,0xfAE400Bf04f88E47D899CFe7e7C16bf8c8AE919b,Polygon,NFT Airdrop Scam
9138,0x497d955A923f03b4A603FB09f0AdE9b023DA042C,Polygon,Hack
9139,0x073283d7df2598c21c3a3431f4c6fa28ad580526,Polygon,Phishing Scam
9140,0xeD72D22B0e3e4e48c8e1dD66c408765711C6A203,Polygon,Phishing Scam
9141,0x907B2fA14b063e2f48c0c09552eDeDd7f6bc22A3,Polygon,Hack
9142,0xBC3e506b0E0CA318De67c5620Bde69691f108098,Polygon,Hack
9143,0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,Polygon,Hack
9144,0xD1C2c6A02f1fDE67261b14AD180F07051881C007,Polygon,Hack
9145,0x5fde08fa4d7cdfd55c293ce316a999860b392a69,Polygon,Phishing Scam
9146,0xA9b805Af05C273628fD85b88aA2445196d64Dcb1,Polygon,Impersonation Scam
9147,0xe1265efd91ba635b8c87917beee7be2223bee12d,Polygon,Hack
9148,0x0000000313176233F21A11979de3c7369Ee2D89A,Polygon,Hack
9149,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,Polygon,Contract Exploit Scam
9150,0xb575a5791f48c4d08a2b38f354e775918012264b,Polygon,Phishing Scam
9151,0x51969be4c7a9cefab36cc9569ecb77b2407ee0d7,Polygon,Phishing Scam
9152,0x4b9e0ddabad6dff604db3d827f5fa7e1c6952aa8,Polygon,Hack
9153,0x0277eA30FBcD64BAF08512e1246a798765c5532F,Polygon,Hack
9154,0x2e19D3f7decC4fFb2eDe420e78e41510b2Ed9a94,Polygon,Phishing Scam
9155,0xe72681Aee64b958e1F9dF7dB9eEa98d1296Bc36C,Polygon,Phishing Scam
9156,0x8611b45Fb93a8C6865b8365AD7a208202feDF1dB,Polygon,Hack
9157,0xbd07452e34fc3e655968edf8ea959fe766c22b15,Polygon,Phishing Scam
9158,0x2c820e8936a077629d4ba37e522470c8cca3deee,Polygon,Phishing Scam
9159,0xb8eaa2208ef053b92489d284c77c1ac8c1d2d762,Polygon,Impersonation Scam
9160,0xF3eaECb37277e89C2e85A5c159fd6D9e5F611b83,Polygon,Phishing Scam
9161,0x41e37b0715d1C67be9f4C36ECB0A7f81C9082a63,Polygon,NFT Airdrop Scam
9162,0xbaf26AfbA86BB2D7D30fbc03c817770E97E963A2,Polygon,Hack
9163,0x634f84a3392d88a5869bf8558291be81b9d5b787,Polygon,Impersonation Scam
9164,0x050cc6834a6db6943e8f6f4b840833dfa01496b7,Polygon,Fake Project Scam
9165,0x000011387eb24f199e875b1325e4805efd3b0000,Polygon,NFT Airdrop Scam
9166,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,Polygon,NFT Airdrop Scam
9167,0x4A28E5ec811A13A11f0A0E3F535472FBeD0D4FEA,Polygon,Phishing Scam
9168,0x56dD78c37910736d20DfA993222Ed7bF3EFC7d27,Polygon,Other
9169,0x22e51bae3f545255e115090202a23c7ede0b00b9,Polygon,Phishing Scam
9170,0x2781c14Ab304F2e0e3A74653dDeeD044939faF0c,Polygon,Phishing Scam
9171,0x6B5Dd34Da0217fd6CE9C4e142eA3963a8404AC0f,Polygon,Hack
9172,0xe47A0E7C1C34003e3245215619aBB546c04498b3,Polygon,Hack
9173,0x86f9cf0a0cb921811496eaeb0cf15d8e250bdbbe,Polygon,Rug Pull Scam
9174,0x83D69448f88bF9C701C1B93f43E1f753d39b2632,Polygon,Fake Project Scam
9175,0x887C3F8e238E62B10a6314f38d079ECCe8C75315,Polygon,Hack
9176,0x94B5e1fcB0b4D5A4f53516F20192d00F19C43b35,Polygon,Hack
9177,0x2da5c03cc6c7353c3589666fa1252cb04f3e3a86,Polygon,Hack
9178,0x4c6AC2C869d9c355aF9fab2D6C80Cd16C87123D2,Polygon,Hack
9179,0xa56044f51ddb00ddb2b0dabd79c10d511ac1b4b4,Polygon,Fake Returns Scam
9180,0xA740dc35bCAE01e7e9A511809eF136B798930859,Polygon,Fake Returns Scam
9181,0x44cb984bdb3ed47cda177041fea9789f18ef01c6,Polygon,NFT Airdrop Scam
9182,0xDf05a927799d906D81A3b238C8cf60fa12518a84,Polygon,Hack
9183,0x2dCc0fa890D60923dc41d964205e673B2fE3AFCD,Polygon,Hack
9184,0x13f0858c82d1263c202e64a2b6feb0eea99e3fe9,Polygon,Contract Exploit Scam
9185,0xc72f2d6cc0a5f1489e31a5e23272caaf45539c7d,Polygon,Phishing Scam
9186,0xb4815097169a797e5b80E286a384CF70B2A1A21b,Polygon,Hack
9187,0x0bB34249e7aeFb57E221BFF39538ebe68D7a9884,Polygon,Rug Pull Scam
9188,0x49F2E6948B412624A19E03C89e9920E2a5Fa7FCF,Polygon,Hack
9189,0xfC5733D49e8D60B9802677bBC62A3e29d6ba4ed1,Polygon,Rug Pull Scam
9190,0x54cf4B854586e86a1a0eFCf42A46CC8893E29041,Polygon,Phishing Scam
9191,0x8f081775ba8db2d2f0f8b7f48ce819d5fdd80291,Polygon,Phishing Scam
9192,0x8a0b040f27407d7a603bca701b857f8f81a1c7af,Polygon,Phishing Scam
9193,0x0c5b4485d96A15e691F77b8b1d7EaeE70F388f19,Polygon,SIM Swap Scam
9194,0xd8A5885E456C265e9938FeCc3Dde7357c58b630C,Polygon,Rug Pull Scam
9195,0xE3ABC3eF699eE954d9648aD8593c6a0Fd820cc00,Polygon,Fake Returns Scam
9196,0xb7bE310f5dE72BB3dc426701505ddD83D7e5059E,Polygon,Fake Returns Scam
9197,0x6f167B86443D04f4b1705A0c78b6cC6Ac691e381,Polygon,Phishing Scam
9198,0xf9d64d54d32ee2bdceaabfa60c4c438e224427d0,Polygon,NFT Airdrop Scam
9199,0x016245b3d7d493bdb577e634b2f1af4cbe804278,Polygon,Hack
9200,0xf58738234646A4B725b6edd57E8fa8A5C7cB315b,Polygon,Phishing Scam
9201,0xa9b35515786d69ec4cb0cd13c7c32d239c911152,Polygon,Phishing Scam
9202,0xdD1Ff48bc778e6d11bF7ab4E59d4735396211B75,Polygon,Phishing Scam
9203,0x87b220c084466dd429f9fc767f53592f35ec94bb,Polygon,Other
9204,0x879f97D0816f02b87bA0775dC08FD643348B372a,Polygon,Phishing Scam
9205,0x5368Fa0120C2Ae88023dD4447E2c0f49E90E20eD,Polygon,Fake Returns Scam
9206,0x48f36be5f309454399bbce998b353ec23745ee73,Polygon,Phishing Scam
9207,0x22A78E1dedC25f6FA756797DEDeE2F29b2fB3CaE,Polygon,Hack
9208,0x537Ada04c0d8502BDD2393d4525e3587fF2B2999,Polygon,Hack
9209,0xe4fb1bb8423417a460286b0ed44b64e104c5fae5,Polygon,Phishing Scam
9210,0x129de26a7f1EDF479a7E528E775c97C734E5B10b,Polygon,Hack
9211,0x64f2A934eA5920523aBb9d663FA07d19720336b0,Polygon,Impersonation Scam
9212,0xaCe77A2FF5CE3ac0b6409065BA73722C56717729,Polygon,Hack
9213,0x1cc384b6f900a947eb3bbfc47417afeee7599e24,Polygon,Phishing Scam
9214,0x0D3c49Cd7d03BD5387A9A6d17B6895a52A8712A1,Polygon,Hack
9215,0x0000Ba11D580e0fda6b6cB92a3b1adcEAb800000,Polygon,Contract Exploit Scam
9216,0x826389516483aa4b2f70eed91177df942509552c,Polygon,Phishing Scam
9217,0x53d0E4dAb3E125dd25EcfB24Ca610075Fa9bC8e1,Polygon,Phishing Scam
9218,0xa0E62198f43eaa54DBfb61363dC4Ee81381f8aB9,Polygon,Phishing Scam
9219,0x65fe6d49799185410f46fe586ad271c8fe005f07,Polygon,Contract Exploit Scam
9220,0xd8239942BC23E4170C5F2E8F0B4ee75153001337,Polygon,Hack
9221,0x3f740123721ed557aaa29f1d1871cb1cad295e7f,Polygon,Fake Project Scam
9222,0x99999999a3c051dc2bbc7b7e0d16161446e85d04,Polygon,Contract Exploit Scam
9223,0x36890056ef5cef2e7c726ed079b670fcd54ab2d8,Polygon,Hack
9224,0x607F6ec23644Cfe5839BCDe8eE5A746831412202,Polygon,NFT Airdrop Scam
9225,0x14b147cc2c8250b8abc05e62c4523ef00ca7df5f,Polygon,Hack
